,Date,Value,High,Low,TR,ATR,Unit,upper_bound,lower_bound,Value Shift
891,2020-03-19,1474.25,1655.7,1487.7,168.0,75.65426309785381,0.13218025780074888,1683.65,1487.7,1498.2
892,2020-03-20,1494.4,1653.75,1474.25,179.5,80.84654994296112,0.12369111615839146,1683.65,1487.7,1474.25
893,2020-03-23,1525.4,1570.7,1474.25,96.45000000000005,81.62672244581306,0.1225089002763572,1683.65,1474.25,1494.4
894,2020-03-24,1605.75,1562.8,1474.25,88.54999999999995,81.9728863235224,0.1219915565804649,1683.65,1474.25,1525.4
895,2020-03-25,1605.45,1605.75,1474.25,131.5,84.44924200734629,0.11841432512952685,1683.65,1474.25,1605.75
896,2020-03-26,1634.8,1605.75,1474.25,131.5,86.80177990697896,0.11520501089627988,1683.65,1474.25,1605.45
897,2020-03-27,1617.3,1634.8,1474.25,160.54999999999995,90.48919091163,0.11051043665276891,1683.65,1474.25,1634.8
898,2020-03-30,1618.3,1634.8,1474.25,160.54999999999995,93.9922313660485,0.10639177147583029,1683.65,1474.25,1617.3
899,2020-03-31,1608.95,1634.8,1494.4,140.39999999999986,96.31261979774607,0.1038285535270428,1683.65,1474.25,1618.3
900,2020-04-01,1576.55,1634.8,1525.4,109.39999999999986,96.96698880785875,0.10312788014707891,1683.65,1474.25,1608.95
901,2020-04-02,1616.8,1634.8,1576.55,58.25,95.03113936746581,0.10522866574641458,1683.65,1474.25,1576.55
902,2020-04-03,1613.1,1634.8,1576.55,58.25,93.19208239909253,0.10730525322071112,1683.65,1474.25,1616.8
903,2020-04-06,1648.3,1634.8,1576.55,58.25,91.4449782791379,0.10935537618560934,1683.65,1494.4,1613.1
904,2020-04-07,1649.25,1648.3,1576.55,71.75,90.460229365181,0.11054581742912423,1672.5,1525.4,1648.3
905,2020-04-08,1647.8,1649.25,1576.55,72.70000000000005,89.57221789692196,0.11164175940700513,1655.7,1576.55,1649.25
906,2020-04-09,1680.65,1649.25,1576.55,72.70000000000005,88.72860700207586,0.11270322320924123,1653.75,1576.55,1647.8
907,2020-04-14,1741.9,1680.65,1576.55,104.10000000000014,89.49717665197207,0.11173536835566365,1649.25,1576.55,1680.65
908,2020-04-15,1718.65,1741.9,1613.1,128.80000000000018,91.46231781937347,0.10933464445706195,1680.65,1576.55,1741.9
909,2020-04-16,1729.5,1741.9,1613.1,128.80000000000018,93.3292019284048,0.10714760003703079,1741.9,1576.55,1718.65
910,2020-04-17,1692.55,1741.9,1647.8,94.10000000000014,93.36774183198456,0.1071033721474706,1741.9,1576.55,1729.5
911,2020-04-20,1686.2,1741.9,1647.8,94.10000000000014,93.40435474038534,0.10706138945871106,1741.9,1576.55,1692.55
912,2020-04-21,1682.05,1741.9,1647.8,94.10000000000014,93.43913700336608,0.10702153637869918,1741.9,1613.1,1686.2
913,2020-04-22,1710.55,1741.9,1680.65,61.25,91.82968015319778,0.10889725395228625,1741.9,1613.1,1682.05
914,2020-04-23,1736.25,1741.9,1682.05,59.850000000000136,90.2306961455379,0.11082702923925652,1741.9,1647.8,1710.55
915,2020-04-24,1715.9,1736.25,1682.05,54.200000000000045,88.42916133826101,0.11308486757832971,1741.9,1647.8,1736.25
916,2020-04-27,1714.95,1736.25,1682.05,54.200000000000045,86.71770327134797,0.11531670723230579,1741.9,1647.8,1715.9
917,2020-04-28,1691.55,1736.25,1682.05,54.200000000000045,85.09181810778058,0.11752011206686892,1741.9,1680.65,1714.95
918,2020-04-29,1703.35,1736.25,1682.05,54.200000000000045,83.54722720239155,0.11969278137472106,1741.9,1682.05,1691.55
919,2020-04-30,1702.75,1736.25,1682.05,54.200000000000045,82.07986584227197,0.1218325578067636,1741.9,1682.05,1703.35
920,2020-05-01,1686.25,1736.25,1691.55,44.700000000000045,80.21087255015837,0.12467137785774225,1741.9,1682.05,1702.75
921,2020-05-04,1709.1,1736.25,1686.25,50.0,78.70032892265046,0.1270642719908879,1741.9,1682.05,1686.25
922,2020-05-05,1699.55,1715.9,1686.25,29.65000000000009,76.24781247651794,0.13115130356139337,1741.9,1682.05,1709.1
923,2020-05-06,1691.5,1714.95,1686.25,28.700000000000045,73.87042185269203,0.13537217940817234,1741.9,1682.05,1699.55
924,2020-05-07,1704.05,1709.1,1686.25,22.84999999999991,71.31940076005743,0.1402143020472561,1741.9,1686.25,1691.5
925,2020-05-11,1702.75,1709.1,1686.25,22.84999999999991,68.89593072205456,0.14514645342905366,1741.9,1686.25,1704.05
926,2020-05-12,1702.4,1709.1,1686.25,22.84999999999991,66.59363418595183,0.15016450329286185,1741.9,1686.25,1702.75
927,2020-05-13,1708.4,1709.1,1686.25,22.84999999999991,64.40645247665422,0.15526394663057647,1741.9,1686.25,1702.4
928,2020-05-14,1731.6,1709.1,1691.5,17.59999999999991,62.066129852821504,0.16111847192201567,1741.9,1686.25,1708.4
929,2020-05-15,1735.35,1731.6,1691.5,40.09999999999991,60.96782336018042,0.16402094496506572,1736.25,1686.25,1731.6
930,2020-05-18,1734.7,1735.35,1691.5,43.84999999999991,60.11193219217139,0.1663563228683296,1736.25,1686.25,1735.35
931,2020-05-19,1737.95,1735.35,1702.4,32.94999999999982,58.75383558256281,0.17020165408516477,1736.25,1686.25,1734.7
932,2020-05-20,1748.3,1737.95,1702.4,35.549999999999955,57.59364380343467,0.17363027132177453,1736.25,1691.5,1737.95
933,2020-05-21,1724.9,1748.3,1702.4,45.899999999999864,57.00896161326293,0.1754110181454969,1737.95,1691.5,1748.3
934,2020-05-22,1733.55,1748.3,1708.4,39.899999999999864,56.153513532599774,0.17808324663771086,1748.3,1691.5,1724.9
935,2020-05-26,1720.25,1748.3,1724.9,23.399999999999864,54.51583785596978,0.1834329323970015,1748.3,1702.4,1733.55
936,2020-05-27,1694.6,1748.3,1720.25,28.049999999999955,53.19254596317129,0.1879962656219475,1748.3,1702.4,1720.25
937,2020-05-28,1717.35,1748.3,1694.6,53.700000000000045,53.21791866501273,0.18790663466089927,1748.3,1702.4,1694.6
938,2020-05-29,1728.7,1748.3,1694.6,53.700000000000045,53.2420227317621,0.18782156437558473,1748.3,1694.6,1717.35
939,2020-06-01,1730.6,1748.3,1694.6,53.700000000000045,53.264921595173995,0.1877408189202336,1748.3,1694.6,1728.7
940,2020-06-02,1742.15,1733.55,1694.6,38.950000000000045,52.5491755154153,0.19029794286813312,1748.3,1694.6,1730.6
941,2020-06-03,1705.35,1742.15,1694.6,47.55000000000018,52.29921673964454,0.1912074524898127,1748.3,1694.6,1742.15
942,2020-06-04,1700.05,1742.15,1694.6,47.55000000000018,52.06175590266232,0.19207957600770478,1748.3,1694.6,1705.35
943,2020-06-05,1683.45,1742.15,1694.6,47.55000000000018,51.83616810752922,0.19291549443346098,1748.3,1694.6,1700.05
944,2020-06-08,1690.35,1742.15,1683.45,58.700000000000045,52.17935970215276,0.1916466598494391,1748.3,1694.6,1683.45
945,2020-06-09,1713.5,1742.15,1683.45,58.700000000000045,52.50539171704513,0.19045663069976948,1748.3,1683.45,1690.35
946,2020-06-10,1722.05,1742.15,1683.45,58.700000000000045,52.81512213119288,0.18933971174316283,1748.3,1683.45,1713.5
947,2020-06-11,1738.25,1742.15,1683.45,58.700000000000045,53.10936602463323,0.1882907055482792,1748.3,1683.45,1722.05
948,2020-06-12,1733.5,1738.25,1683.45,54.799999999999955,53.19389772340158,0.18799148827179668,1748.3,1683.45,1738.25
949,2020-06-15,1710.45,1738.25,1683.45,54.799999999999955,53.2742028372315,0.18770811138278254,1748.3,1683.45,1733.5
950,2020-06-16,1719.85,1738.25,1683.45,54.799999999999955,53.350492695369915,0.18743969352072848,1748.3,1683.45,1710.45
951,2020-06-17,1724.35,1738.25,1690.35,47.90000000000009,53.07796806060143,0.1884020878226266,1748.3,1683.45,1719.85
952,2020-06-18,1719.5,1738.25,1710.45,27.799999999999955,51.81406965757135,0.19299777195823387,1748.3,1683.45,1724.35
953,2020-06-19,1734.75,1738.25,1710.45,27.799999999999955,50.613366174692786,0.19757626800566577,1748.3,1683.45,1719.5
954,2020-06-22,1761.85,1738.25,1710.45,27.799999999999955,49.472697865958146,0.20213168942381324,1742.15,1683.45,1734.75
955,2020-06-23,1768.9,1761.85,1710.45,51.399999999999864,49.569062972660234,0.20173873380490348,1742.15,1690.35,1761.85
956,2020-06-24,1766.05,1768.9,1710.45,58.450000000000045,50.013109824027225,0.1999475744496859,1761.85,1710.45,1768.9
957,2020-06-25,1756.55,1768.9,1719.5,49.40000000000009,49.98245433282587,0.2000702073053768,1768.9,1710.45,1766.05
958,2020-06-26,1747.6,1768.9,1719.5,49.40000000000009,49.95333161618458,0.2001868479330828,1768.9,1710.45,1756.55
959,2020-06-29,1771.6,1768.9,1719.5,49.40000000000009,49.92566503537535,0.20029778257163716,1768.9,1710.45,1747.6
960,2020-06-30,1768.1,1771.6,1734.75,36.84999999999991,49.27188178360658,0.20295551210969043,1768.9,1710.45,1771.6
961,2020-07-01,1771.05,1771.6,1747.6,24.0,48.00828769442625,0.2082973686470596,1771.6,1719.5,1768.1
962,2020-07-02,1777.45,1771.6,1747.6,24.0,46.80787330970494,0.21363927247527062,1771.6,1719.5,1771.05
963,2020-07-03,1772.9,1777.45,1747.6,29.850000000000136,45.9599796442197,0.21758060115367525,1771.6,1719.5,1777.45
964,2020-07-06,1787.9,1777.45,1747.6,29.850000000000136,45.15448066200872,0.22146196464648132,1777.45,1734.75,1772.9
965,2020-07-07,1789.55,1787.9,1747.6,40.30000000000018,44.91175662890829,0.22265884816367465,1777.45,1747.6,1787.9
966,2020-07-08,1811.1,1789.55,1768.1,21.450000000000045,43.73866879746288,0.22863064366010297,1787.9,1747.6,1789.55
967,2020-07-09,1812.1,1811.1,1768.1,43.0,43.70173535758973,0.22882386518921813,1789.55,1747.6,1811.1
968,2020-07-10,1803.1,1812.1,1771.05,41.049999999999955,43.569148589710245,0.22952020692829667,1811.1,1747.6,1812.1
969,2020-07-13,1807.5,1812.1,1772.9,39.19999999999982,43.35069116022472,0.23067682965053243,1812.1,1747.6,1803.1
970,2020-07-14,1801.9,1812.1,1772.9,39.19999999999982,43.14315660221347,0.2317864706145991,1812.1,1768.1,1807.5
971,2020-07-15,1804.6,1812.1,1787.9,24.199999999999818,42.19599877210279,0.2369892949805312,1812.1,1768.1,1801.9
972,2020-07-16,1807.7,1812.1,1789.55,22.549999999999955,41.213698833497645,0.24263777052381927,1812.1,1771.05,1804.6
973,2020-07-17,1807.35,1812.1,1801.9,10.199999999999818,39.66301389182276,0.25212405762391343,1812.1,1772.9,1807.7
974,2020-07-20,1815.65,1812.1,1801.9,10.199999999999818,38.18986319723161,0.261849589467105,1812.1,1772.9,1807.35
975,2020-07-21,1842.55,1815.65,1801.9,13.75,36.96787003737003,0.2705051708386557,1812.1,1787.9,1815.65
976,2020-07-22,1852.4,1842.55,1801.9,40.649999999999864,37.15197653550152,0.2691646833498682,1815.65,1789.55,1842.55
977,2020-07-23,1878.3,1852.4,1801.9,50.5,37.81937770872644,0.26441471557297996,1842.55,1801.9,1852.4
978,2020-07-24,1902.1,1878.3,1804.6,73.70000000000005,39.61340882329012,0.2524397747391193,1852.4,1801.9,1878.3
979,2020-07-27,1936.65,1902.1,1807.35,94.75,42.37023838212561,0.23601472122513756,1878.3,1801.9,1902.1
980,2020-07-28,1940.9,1936.65,1807.35,129.30000000000018,46.71672646301934,0.21405609418964608,1902.1,1801.9,1936.65
981,2020-07-29,1950.9,1940.9,1815.65,125.25,50.64339013986837,0.19745913479294558,1936.65,1801.9,1940.9
982,2020-07-30,1957.65,1950.9,1842.55,108.35000000000014,53.52872063287496,0.18681559883683163,1940.9,1804.6,1950.9
983,2020-07-31,1964.9,1957.65,1852.4,105.25,56.114784601231214,0.17820615495654224,1950.9,1807.35,1957.65
984,2020-08-03,1958.55,1964.9,1878.3,86.60000000000014,57.639045371169665,0.17349350489072943,1957.65,1807.35,1964.9
985,2020-08-04,1977.9,1964.9,1902.1,62.80000000000018,57.89709310261119,0.17272024317830553,1964.9,1815.65,1958.55
986,2020-08-05,2048.15,1977.9,1936.65,41.25,57.06473844748062,0.1752395660098131,1964.9,1842.55,1977.9
987,2020-08-06,2067.15,2048.15,1940.9,107.25,59.57400152510659,0.16785845744784572,1977.9,1852.4,2048.15
988,2020-08-07,2031.15,2067.15,1950.9,116.25,62.40780144885126,0.16023637698879503,2048.15,1878.3,2067.15
989,2020-08-10,2044.5,2067.15,1957.65,109.5,64.76241137640869,0.15441055679472038,2067.15,1902.1,2031.15
990,2020-08-11,1939.65,2067.15,1958.55,108.60000000000014,66.95429080758827,0.14935562574679156,2067.15,1936.65,2044.5
991,2020-08-12,1931.9,2067.15,1939.65,127.5,69.98157626720885,0.1428947522104569,2067.15,1940.9,1939.65
992,2020-08-13,1944.25,2067.15,1931.9,135.25,73.24499745384841,0.13652809540065844,2067.15,1939.65,1931.9
993,2020-08-14,1944.75,2067.15,1931.9,135.25,76.34524758115599,0.13098392259937164,2067.15,1931.9,1944.25
994,2020-08-17,1972.85,2067.15,1931.9,135.25,79.2904852020982,0.12611853710456772,2067.15,1931.9,1944.75
995,2020-08-18,2008.75,2044.5,1931.9,112.59999999999991,80.95596094199328,0.12352394911555949,2067.15,1931.9,1972.85
996,2020-08-19,1981.0,2044.5,1931.9,112.59999999999991,82.53816289489362,0.12115607676820088,2067.15,1931.9,2008.75
997,2020-08-20,1927.15,2008.75,1931.9,76.84999999999991,82.25375475014894,0.12157499715819226,2067.15,1931.9,1981.0
998,2020-08-21,1924.35,2008.75,1927.15,81.59999999999991,82.2210670126415,0.12162333041071455,2067.15,1931.9,1927.15
999,2020-08-24,1943.95,2008.75,1924.35,84.40000000000009,82.33001366200942,0.12146238722919618,2067.15,1927.15,1924.35
1000,2020-08-25,1911.15,2008.75,1924.35,84.40000000000009,82.43351297890896,0.12130988524726043,2067.15,1924.35,1943.95
1001,2020-08-26,1932.95,2008.75,1911.15,97.59999999999991,83.19183732996352,0.12020410079821932,2067.15,1924.35,1911.15
1002,2020-08-27,1923.85,2008.75,1911.15,97.59999999999991,83.91224546346534,0.11917211778528693,2067.15,1911.15,1932.95
1003,2020-08-28,1957.35,1981.0,1911.15,69.84999999999991,83.20913319029208,0.12017911515952061,2067.15,1911.15,1923.85
1004,2020-09-01,1972.35,1957.35,1911.15,46.19999999999982,81.35867653077746,0.122912520537586,2067.15,1911.15,1957.35
1005,2020-09-02,1947.05,1972.35,1911.15,61.19999999999982,80.35074270423857,0.12445435677936169,2067.15,1911.15,1972.35
1006,2020-09-03,1940.45,1972.35,1911.15,61.19999999999982,79.39320556902663,0.12595536265764865,2067.15,1911.15,1947.05
1007,2020-09-04,1926.3,1972.35,1911.15,61.19999999999982,78.4835452905753,0.12741524306752808,2067.15,1911.15,1940.45
1008,2020-09-07,1928.45,1972.35,1923.85,48.5,76.98436802604652,0.12989650050275983,2067.15,1911.15,1926.3
1009,2020-09-08,1910.95,1972.35,1923.85,48.5,75.5601496247442,0.13234489409646738,2044.5,1911.15,1928.45
1010,2020-09-09,1947.2,1972.35,1910.95,61.399999999999864,74.85214214350698,0.13359671097759554,2044.5,1911.15,1910.95
1011,2020-09-10,1966.25,1972.35,1910.95,61.399999999999864,74.17953503633163,0.134808070650513,2008.75,1910.95,1947.2
1012,2020-09-11,1947.4,1966.25,1910.95,55.299999999999955,73.23555828451505,0.13654569220529042,2008.75,1910.95,1966.25
1013,2020-09-14,1958.7,1966.25,1910.95,55.299999999999955,72.3387803702893,0.13823843792792448,2008.75,1910.95,1947.4
1014,2020-09-15,1949.35,1966.25,1910.95,55.299999999999955,71.48684135177483,0.1398858840439133,2008.75,1910.95,1958.7
1015,2020-09-16,1961.8,1966.25,1910.95,55.299999999999955,70.67749928418608,0.1414877450571808,2008.75,1910.95,1949.35
1016,2020-09-17,1936.25,1966.25,1910.95,55.299999999999955,69.90862431997678,0.14304386758104815,2008.75,1910.95,1961.8
1017,2020-09-18,1950.85,1966.25,1936.25,30.0,67.91319310397793,0.14724679466461815,1981.0,1910.95,1936.25
1018,2020-09-21,1909.35,1966.25,1936.25,30.0,66.01753344877903,0.1514749109455701,1972.35,1910.95,1950.85
1019,2020-09-22,1906.0,1961.8,1909.35,52.450000000000045,65.33915677634009,0.1530475826957885,1972.35,1910.95,1909.35
1020,2020-09-23,1873.4,1961.8,1906.0,55.799999999999955,64.86219893752308,0.15417300313287643,1972.35,1909.35,1906.0
1021,2020-09-24,1861.75,1961.8,1873.4,88.39999999999986,66.03908899064692,0.15142546865563658,1972.35,1906.0,1873.4
1022,2020-09-25,1859.7,1961.8,1861.75,100.04999999999995,67.73963454111457,0.14762406186190008,1972.35,1873.4,1861.75
1023,2020-09-28,1864.3,1950.85,1859.7,91.14999999999986,68.91015281405883,0.1451164972305769,1972.35,1861.75,1859.7
1024,2020-09-29,1883.95,1950.85,1859.7,91.14999999999986,70.02214517335588,0.14281196291891238,1972.35,1859.7,1864.3
1025,2020-09-30,1886.9,1909.35,1859.7,49.649999999999864,69.00353791468808,0.14492010558014304,1972.35,1859.7,1883.95
1026,2020-10-01,1902.0,1906.0,1859.7,46.299999999999955,67.86836101895368,0.1473440620911309,1966.25,1859.7,1886.9
1027,2020-10-02,1903.05,1902.0,1859.7,42.299999999999955,66.589942968006,0.15017282722114103,1966.25,1859.7,1902.0
1028,2020-10-05,1909.6,1903.05,1859.7,43.34999999999991,65.4279458196057,0.15283988935815662,1966.25,1859.7,1903.05
1029,2020-10-06,1913.4,1909.6,1859.7,49.899999999999864,64.6515485286254,0.1546753361301525,1966.25,1859.7,1909.6
1030,2020-10-07,1884.5,1913.4,1864.3,49.100000000000136,63.87397110219414,0.156558294833441,1966.25,1859.7,1913.4
1031,2020-10-08,1887.45,1913.4,1883.95,29.450000000000045,62.15277254708443,0.16089386828921273,1966.25,1859.7,1884.5
1032,2020-10-09,1923.25,1913.4,1884.5,28.90000000000009,60.49013391973021,0.16531621525701856,1966.25,1859.7,1887.45
1033,2020-10-12,1925.5,1923.25,1884.5,38.75,59.40312722374371,0.1683413057082785,1961.8,1859.7,1923.25
1034,2020-10-13,1891.3,1925.5,1884.5,41.0,58.48297086255652,0.17098994549202115,1961.8,1864.3,1925.5
1035,2020-10-14,1910.05,1925.5,1884.5,41.0,57.60882231942869,0.17358452399099783,1961.8,1883.95,1891.3
1036,2020-10-15,1891.9,1925.5,1884.5,41.0,56.77838120345725,0.17612337280568854,1961.8,1884.5,1910.05
1037,2020-10-16,1905.05,1925.5,1884.5,41.0,55.98946214328439,0.17860503775529554,1950.85,1884.5,1891.9
1038,2020-10-19,1905.6,1925.5,1887.45,38.049999999999955,55.09248903612017,0.18151294622836375,1950.85,1884.5,1905.05
1039,2020-10-20,1898.4,1925.5,1891.3,34.200000000000045,54.04786458431416,0.1850211858860787,1925.5,1884.5,1905.6
1040,2020-10-21,1924.15,1925.5,1891.3,34.200000000000045,53.05547135509846,0.18848197451814802,1925.5,1884.5,1898.4
1041,2020-10-22,1900.95,1924.15,1891.3,32.850000000000136,52.04519778734355,0.19214068588729274,1925.5,1884.5,1924.15
1042,2020-10-23,1903.65,1924.15,1891.9,32.25,51.05543789797637,0.19586552210134622,1925.5,1887.45,1900.95
1043,2020-10-26,1898.45,1924.15,1891.9,32.25,50.11516600307755,0.19954039460601417,1925.5,1891.3,1903.65
1044,2020-10-27,1905.7,1924.15,1898.4,25.75,48.89690770292367,0.20451191025730395,1925.5,1891.3,1898.45
1045,2020-10-28,1869.95,1924.15,1898.4,25.75,47.739562317777484,0.20946987183156793,1925.5,1891.3,1905.7
1046,2020-10-29,1870.3,1924.15,1869.95,54.200000000000045,48.06258420188861,0.20806205421653237,1925.5,1891.9,1869.95
1047,2020-10-30,1881.85,1924.15,1869.95,54.200000000000045,48.369454991794186,0.20674204416188868,1925.5,1869.95,1870.3
1048,2020-11-02,1889.9,1905.7,1869.95,35.75,47.738482242204476,0.20947461105412424,1925.5,1869.95,1881.85
1049,2020-11-03,1908.3,1905.7,1869.95,35.75,47.139058130094256,0.21213830731199645,1925.5,1869.95,1889.9
1050,2020-11-04,1900.15,1908.3,1869.95,38.34999999999991,46.699605223589536,0.21413457248989046,1925.5,1869.95,1908.3
1051,2020-11-05,1938.45,1908.3,1869.95,38.34999999999991,46.28212496241006,0.21606613802028135,1925.5,1869.95,1900.15
1052,2020-11-06,1940.8,1938.45,1869.95,68.5,47.39301871428955,0.21100154139337154,1925.5,1869.95,1938.45
1053,2020-11-09,1867.3,1940.8,1870.3,70.5,48.54836777857507,0.2059801484080606,1938.45,1869.95,1940.8
1054,2020-11-10,1878.7,1940.8,1867.3,73.5,49.79594938964632,0.20081954702281912,1940.8,1869.95,1867.3
1055,2020-11-11,1860.95,1940.8,1867.3,73.5,50.981151920164,0.19615092290695793,1940.8,1867.3,1878.7
1056,2020-11-12,1874.85,1940.8,1860.95,79.84999999999991,52.424594324155805,0.19075016466827052,1940.8,1867.3,1860.95
1057,2020-11-13,1890.9,1940.8,1860.95,79.84999999999991,53.79586460794801,0.18588789441117304,1940.8,1860.95,1874.85
1058,2020-11-16,1885.6,1940.8,1860.95,79.84999999999991,55.098571377550606,0.18149290898083803,1940.8,1860.95,1890.9
1059,2020-11-17,1889.05,1940.8,1860.95,79.84999999999991,56.336142808673074,0.17750594026221614,1940.8,1860.95,1885.6
1060,2020-11-18,1876.1,1890.9,1860.95,29.950000000000045,55.01683566823942,0.1817625437475475,1940.8,1860.95,1889.05
1061,2020-11-19,1857.35,1890.9,1860.95,29.950000000000045,53.76349388482746,0.18599981655623185,1940.8,1860.95,1876.1
1062,2020-11-20,1875.7,1890.9,1857.35,33.55000000000018,52.752819190586095,0.18956332862271996,1940.8,1860.95,1857.35
1063,2020-11-23,1840.2,1890.9,1857.35,33.55000000000018,51.7926782310568,0.1930774839522323,1940.8,1857.35,1875.7
1064,2020-11-24,1799.6,1890.9,1840.2,50.700000000000045,51.738044319503956,0.1932813683146939,1940.8,1857.35,1840.2
1065,2020-11-25,1810.2,1889.05,1799.6,89.45000000000005,53.62364210352875,0.18648490866572343,1940.8,1840.2,1799.6
1066,2020-11-26,1807.4,1889.05,1799.6,89.45000000000005,55.41495999835231,0.1804566853480962,1940.8,1799.6,1810.2
1067,2020-11-27,1779.3,1876.1,1799.6,76.5,56.469211998434695,0.17708764911182392,1940.8,1799.6,1807.4
1068,2020-11-30,1762.55,1875.7,1779.3,96.40000000000009,58.465751398512964,0.1710403058337217,1940.8,1799.6,1779.3
1069,2020-12-01,1810.75,1875.7,1762.55,113.15000000000009,61.199963828587315,0.16339878938504973,1940.8,1779.3,1762.55
1070,2020-12-02,1822.6,1840.2,1762.55,77.65000000000009,62.02246563715795,0.16123190036496957,1940.8,1762.55,1810.75
1071,2020-12-03,1832.35,1822.6,1762.55,60.049999999999955,61.92384235530005,0.16148868706536426,1940.8,1762.55,1822.6
1072,2020-12-04,1843.0,1832.35,1762.55,69.79999999999995,62.31765023753504,0.16046818135605537,1940.8,1762.55,1832.35
1073,2020-12-07,1859.95,1843.0,1762.55,80.45000000000005,63.224267725658294,0.15816711461794758,1940.8,1762.55,1843.0
1074,2020-12-08,1868.15,1859.95,1762.55,97.40000000000009,64.93305433937539,0.1540047684763845,1890.9,1762.55,1859.95
1075,2020-12-09,1841.75,1868.15,1762.55,105.60000000000014,66.96640162240662,0.14932861491327393,1890.9,1762.55,1868.15
1076,2020-12-10,1844.35,1868.15,1810.75,57.40000000000009,66.48808154128629,0.1504028958000604,1890.9,1762.55,1841.75
1077,2020-12-11,1842.0,1868.15,1822.6,45.55000000000018,65.44117746422198,0.15280898644385185,1890.9,1762.55,1844.35
1078,2020-12-14,1831.15,1868.15,1832.35,35.80000000000018,63.95911859101089,0.15634987192280422,1890.9,1762.55,1842.0
1079,2020-12-15,1850.65,1868.15,1831.15,37.0,62.61116266146034,0.15971592883636704,1889.05,1762.55,1831.15
1080,2020-12-16,1851.95,1868.15,1831.15,37.0,61.330604528387326,0.16305073261378705,1889.05,1810.75,1850.65
1081,2020-12-17,1890.75,1868.15,1831.15,37.0,60.11407430196796,0.16635039491363554,1876.1,1822.6,1851.95
1082,2020-12-18,1879.75,1890.75,1831.15,59.59999999999991,60.08837058686955,0.1664215538270094,1875.7,1831.15,1890.75
1083,2020-12-21,1880.0,1890.75,1831.15,59.59999999999991,60.063952057526066,0.1664892112064576,1890.75,1831.15,1879.75
1084,2020-12-22,1877.1,1890.75,1831.15,59.59999999999991,60.04075445464976,0.16655353669070302,1890.75,1831.15,1880.0
1085,2020-12-23,1875.0,1890.75,1831.15,59.59999999999991,60.018716731917266,0.16661469195795242,1890.75,1831.15,1877.1
1086,2020-12-24,1875.0,1890.75,1850.65,40.09999999999991,59.0227808953214,0.1694261071455662,1890.75,1831.15,1875.0
1087,2020-12-29,1874.3,1890.75,1851.95,38.799999999999955,58.01164185055533,0.17237919288271744,1890.75,1831.15,1875.0
1088,2020-12-30,1887.6,1890.75,1874.3,16.450000000000045,55.933559758027556,0.17878354324775128,1890.75,1831.15,1874.3
1089,2020-12-31,1887.6,1887.6,1874.3,13.299999999999955,53.80188177012618,0.18586710484822783,1890.75,1831.15,1887.6
1090,2021-01-04,1943.2,1887.6,1874.3,13.299999999999955,51.776787681619865,0.1931367403766124,1890.75,1850.65,1887.6
1091,2021-01-05,1940.35,1943.2,1874.3,68.90000000000009,52.63294829753888,0.18999505677449577,1890.75,1851.95,1943.2
1092,2021-01-06,1931.95,1943.2,1874.3,68.90000000000009,53.446300882661944,0.1871036879045078,1943.2,1874.3,1940.35
1093,2021-01-07,1920.1,1943.2,1874.3,68.90000000000009,54.21898583852885,0.18443723808817253,1943.2,1874.3,1931.95
1094,2021-01-08,1862.9,1943.2,1874.3,68.90000000000009,54.95303654660241,0.18197356558303368,1943.2,1874.3,1920.1
1095,2021-01-11,1847.25,1943.2,1862.9,80.29999999999995,56.220384719272296,0.17787142599492048,1943.2,1874.3,1862.9
1096,2021-01-12,1841.25,1943.2,1847.25,95.95000000000005,58.20686548330868,0.17180103956753323,1943.2,1862.9,1847.25
1097,2021-01-13,1858.85,1943.2,1841.25,101.95000000000005,60.394022209143245,0.16557930129856574,1943.2,1847.25,1841.25
1098,2021-01-14,1841.75,1940.35,1841.25,99.09999999999991,62.32932109868608,0.16043813447232946,1943.2,1841.25,1858.85
1099,2021-01-15,1839.0,1931.95,1841.25,90.70000000000005,63.747855043751784,0.15686802313798234,1943.2,1841.25,1841.75
1100,2021-01-18,1833.05,1920.1,1839.0,81.09999999999991,64.61546229156419,0.15476171871799083,1943.2,1841.25,1839.0
1101,2021-01-19,1834.7,1862.9,1833.05,29.850000000000136,62.877189176985986,0.15904018819690102,1943.2,1839.0,1833.05
1102,2021-01-20,1856.6,1858.85,1833.05,25.799999999999955,61.02332971813669,0.1638717527573378,1943.2,1833.05,1834.7
1103,2021-01-21,1862.1,1858.85,1833.05,25.799999999999955,59.26216323222985,0.1687417308884445,1943.2,1833.05,1856.6
1104,2021-01-22,1852.7,1862.1,1833.05,29.049999999999955,57.75155507061836,0.17315551049269656,1943.2,1833.05,1862.1
1105,2021-01-25,1856.85,1862.1,1833.05,29.049999999999955,56.31647731708743,0.17756792463590082,1943.2,1833.05,1852.7
1106,2021-01-26,1856.6,1862.1,1833.05,29.049999999999955,54.953153451233064,0.1819731784614376,1943.2,1833.05,1856.85
1107,2021-01-27,1843.0,1862.1,1833.05,29.049999999999955,53.657995778671406,0.1863655146801982,1943.2,1833.05,1856.6
1108,2021-01-28,1853.7,1862.1,1834.7,27.399999999999864,52.34509598973783,0.1910398636380471,1943.2,1833.05,1843.0
1109,2021-01-29,1863.8,1862.1,1843.0,19.09999999999991,50.68284119025093,0.19730543444599835,1943.2,1833.05,1853.7
